Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
交易所指数代码,交易日期,开盘指数,最高指数,最低指数,收盘指数,成份证券成交量,成份证券成交金额,指数回报率
没有单位,没有单位,没有单位,没有单位,没有单位,没有单位,万股,万元,没有单位
300,2016/5/3,3159.823,3218.485,3151.405,3213.54,981648.35,11573386.76,1.7992
300,2016/5/4,3203.465,3222.882,3198.292,3209.461,908624.08,9779713.48,-0.1269
300,2016/5/5,3204.169,3217.282,3196.566,3213.92,747336.81,8394649.69,0.1389
300,2016/5/6,3213.136,3216.893,3130.147,3130.354,1086802.4,11926521.61,-2.6001
300,2016/5/9,3115.43,3115.43,3055.006,3065.615,992304.77,10040921.35,-2.0681
300,2016/5/10,3055.212,3084.725,3055.183,3069.112,688499.35,7065076.41,0.1141
300,2016/5/11,3080.636,3102.877,3063.088,3082.809,817942.58,8732340.83,0.4463
300,2016/5/12,3059.383,3095.349,3035.023,3090.137,787657.26,8141879.26,0.2377
300,2016/5/13,3081.68,3103.096,3064.691,3074.935,626297.55,6585099.56,-0.492
300,2016/5/16,3064.526,3095.555,3053.662,3095.309,594618.56,6440520,0.6626
300,2016/5/17,3095.523,3105.201,3073.459,3086.025,652781.25,7538938.55,-0.2999
300,2016/5/18,3071.529,3072.612,3039.462,3068.036,827153.69,8845884.71,-0.5829
300,2016/5/19,3060.343,3086.977,3058.145,3062.5,604441.66,6867906.04,-0.1804
300,2016/5/20,3047.778,3078.532,3041.517,3078.218,560808.42,6512425.11,0.5132
300,2016/5/23,3078.515,3098.478,3076.504,3087.223,596972.16,7033751.45,0.2925
300,2016/5/24,3083.244,3083.257,3052.591,3063.556,587343.85,6110601.54,-0.7666
300,2016/5/25,3079.749,3089.102,3054.87,3059.226,566528.03,6331656.25,-0.1413
300,2016/5/26,3056.6,3072.524,3027.444,3064.211,603929.81,6598518.39,0.1629
300,2016/5/27,3059.732,3073.756,3052.179,3062.499,604687.5,5937177.71,-0.0559
300,2016/5/30,3056.314,3075.261,3037.665,3066.71,630985.79,6349656.5,0.1375
300,2016/5/31,3068.596,3170.926,3068.596,3169.56,1388631.11,15139817.6,3.3538
300,2016/6/1,3172.962,3181.793,3159.818,3160.547,1131484.82,13170082.12,-0.2844
300,2016/6/2,3158.026,3168.824,3151.065,3167.1,860034.27,9709362.53,0.2073
300,2016/6/3,3172.946,3201.749,3162.088,3189.326,1014917.83,13633202.71,0.7018
300,2016/6/6,3192.779,3197.22,3168.554,3178.788,766937.51,10117623.14,-0.3304
300,2016/6/7,3182.437,3186.617,3168.179,3177.054,689283.14,8871161.84,-0.0545
300,2016/6/8,3171.813,3174.972,3148.352,3163.986,762917.75,9768279.09,-0.4113
300,2016/6/13,3134.045,3145.606,3065.767,3066.341,929759.47,11409132,-3.0861
300,2016/6/14,3058.443,3078.749,3055.655,3075.983,662794.57,7862230.54,0.3144
300,2016/6/15,3043.958,3128.673,3042.233,3116.368,873932.57,10617017.79,1.3129
300,2016/6/16,3104.362,3112.476,3089.478,3094.675,829747.03,9349623.89,-0.6961
300,2016/6/17,3096.09,3131.049,3096.09,3110.357,854029.85,9795338.93,0.5067
300,2016/6/20,3114.906,3118.725,3089.713,3112.674,635871.41,7464780.25,0.0745
300,2016/6/21,3124.898,3155.493,3097.94,3106.318,879653.45,10723364.36,-0.2042
300,2016/6/22,3100.45,3134.061,3096.992,3133.961,664871.13,8134871.58,0.8899
300,2016/6/23,3129.721,3129.721,3102.481,3117.317,677517.38,8173255.22,-0.5311
300,2016/6/24,3110.647,3130.539,3033.965,3077.155,1047922.08,11896744.17,-1.2884
300,2016/6/27,3065.128,3120.641,3064.966,3120.544,832672.59,10406608.38,1.41
300,2016/6/28,3107.398,3139.43,3099.701,3136.401,920246.37,11719779.15,0.5081
300,2016/6/29,3142.484,3158.076,3139.133,3151.39,1037236.68,11795886.12,0.4779
300,2016/6/30,3152.833,3163.721,3148.199,3153.921,796926.17,10062791.29,0.0803
300,2016/7/1,3156.932,3170.258,3148.295,3154.2,717462.83,9121502.77,0.0088
300,2016/7/4,3136.385,3210.602,3134.023,3204.696,1333105.29,14989478,1.6009
300,2016/7/5,3199.157,3216.703,3197.996,3207.383,1302268.95,14389910.04,0.0838
300,2016/7/6,3197.625,3217.516,3183.451,3216.804,1248974.58,14723247.15,0.2937
300,2016/7/7,3206.551,3220.54,3190.124,3209.954,1185952.02,14048883.37,-0.2129
300,2016/7/8,3199.754,3204.928,3183.959,3192.28,897348.55,11106346.54,-0.5506
300,2016/7/11,3199.038,3235.962,3197.626,3203.33,1385295.11,15528815.17,0.3461
300,2016/7/12,3201.906,3273.474,3200.303,3273.182,1725342.17,19085373.89,2.1806
300,2016/7/13,3274.02,3300.991,3271.775,3282.868,1751960.9,19659230.03,0.2959
300,2016/7/14,3277.482,3281.95,3259.065,3276.764,1075257.98,12809042.09,-0.1859
300,2016/7/15,3278.836,3285.026,3265.291,3276.278,1026650.26,12517981.29,-0.0148
300,2016/7/18,3269.708,3281.638,3251.766,3262.022,1103125.18,12978570.62,-0.4351
300,2016/7/19,3260.435,3264.73,3226.199,3248.234,888868.61,10710891.12,-0.4227
300,2016/7/20,3246.863,3254.508,3232.257,3237.605,727012.55,9136744.9,-0.3272
300,2016/7/21,3238.337,3271.374,3238.303,3252.523,860048.25,10746407.25,0.4608
300,2016/7/22,3251.242,3253.769,3220.894,3225.162,860291.28,10741688.73,-0.8412
300,2016/7/25,3220.166,3243.79,3218.142,3230.885,702031.85,9201584.4,0.1774
300,2016/7/26,3228.234,3269.746,3228.008,3269.588,810510.89,10374576.28,1.1979
300,2016/7/27,3270.084,3276.511,3157.409,3218.243,1601886.65,18692836.65,-1.5704
300,2016/7/28,3204.465,3235.782,3195.27,3221.137,1127799.64,13729589.28,0.0899
300,2016/7/29,3217.192,3225.418,3198.684,3203.93,880448.37,10378702.97,-0.5342
300,2016/8/1,3196.425,3199.975,3156.749,3176.809,870034.97,9881863.44,-0.8465
300,2016/8/2,3173.758,3189.053,3165.542,3189.053,621676.39,7064076.38,0.3854
300,2016/8/3,3179.684,3197.157,3173.536,3193.507,728641.02,7975432.33,0.1397
300,2016/8/4,3190.546,3201.554,3170.419,3201.289,735043.73,8691959.11,0.2437
300,2016/8/5,3201.354,3224.873,3192.861,3205.11,771963.66,9442954.24,0.1194
300,2016/8/8,3199.572,3234.48,3187.252,3234.183,866760.51,10263811.46,0.9071
300,2016/8/9,3232.603,3257.334,3229.174,3256.981,910652.59,10592405.24,0.7049
300,2016/8/10,3255.182,3261.861,3242.751,3243.341,904303.72,10615744.8,-0.4188
300,2016/8/11,3239.558,3274.026,3232.613,3233.36,1010412.13,11699615.9,-0.3077
300,2016/8/12,3231.807,3294.234,3231.137,3294.234,1162540.44,12935468.64,1.8827
300,2016/8/15,3303.469,3417.915,3302.378,3393.424,2205434.21,25889746.39,3.011
300,2016/8/16,3403.384,3418.688,3372.021,3378.245,1963897.4,22678523.11,-0.4473
300,2016/8/17,3377.771,3394.389,3356.924,3373.048,1388476.88,16791753.09,-0.1538
300,2016/8/18,3369.947,3394.791,3349.688,3364.485,1423801.69,17225653.3,-0.2539
300,2016/8/19,3358.555,3374.045,3341.192,3365.02,1199615.08,13538270.63,0.0159
300,2016/8/22,3364.681,3372.833,3335.47,3336.795,1079510.08,12820178.38,-0.8388
300,2016/8/23,3332.621,3359.648,3324.96,3341.83,929245.16,10850369.24,0.1509
300,2016/8/24,3341.93,3348.129,3323.725,3329.863,811914.29,9401283.22,-0.3581
300,2016/8/25,3314.085,3315.081,3279.806,3308.972,1005891.53,11257814,-0.6274
300,2016/8/26,3312.499,3328.945,3301.736,3307.09,815306.91,9321320.56,-0.0569
300,2016/8/29,3306.575,3315.079,3297.07,3307.781,770363.33,8801164.2,0.0209
300,2016/8/30,3310.319,3325.122,3304.597,3311.987,757259.87,8951301.67,0.1272
300,2016/8/31,3310.565,3333.973,3304.655,3327.794,795708.05,9921504.44,0.4773
300,2016/9/1,3326.739,3329.346,3301.213,3301.577,849472.19,10091146.28,-0.7878
300,2016/9/2,3298.722,3320.425,3295.755,3314.114,827918.03,9939637.86,0.3797
300,2016/9/5,3321.005,3338.42,3314.629,3319.68,782924.77,8753108.96,0.1679
300,2016/9/6,3322.018,3347.951,3300.126,3342.626,982839.98,11836653.34,0.6912
300,2016/9/7,3344.066,3357.357,3337.751,3340.817,1029401.06,11511990.86,-0.0541
300,2016/9/8,3338.008,3343.395,3328.226,3339.564,719161.58,8374234.69,-0.0375
300,2016/9/9,3339.373,3344.951,3318.044,3318.044,826570.36,9547118.87,-0.6444
300,2016/9/12,3271.87,3276.716,3234.573,3262.604,1229176.82,13445663.09,-1.6709
300,2016/9/13,3265.337,3269.222,3246.386,3260.333,671802.88,7686264.42,-0.0696
300,2016/9/14,3245.737,3254.995,3231.336,3238.73,704326.97,7978074.64,-0.6626
300,2016/9/19,3242.743,3264.9,3242.743,3263.124,588310.82,6767803.16,0.7532
300,2016/9/20,3264.665,3265.035,3252.389,3257.403,527842.06,6162615.08,-0.1753
300,2016/9/21,3257.71,3270.902,3254.321,3266.636,591429.79,6895774.4,0.2834
300,2016/9/22,3281.472,3303.199,3277.979,3291.121,757535.42,8999176.17,0.7495
300,2016/9/23,3292.279,3293.916,3275.025,3275.667,579939.86,6804625.73,-0.4696
300,2016/9/26,3267.691,3267.691,3220.284,3220.284,704521.86,7870083.51,-1.6907
300,2016/9/27,3214.87,3240.776,3214.441,3240.755,584605.5,6665113.04,0.6357
300,2016/9/28,3243.647,3243.647,3227.996,3230.89,447274.98,5199640.48,-0.3044
300,2016/9/29,3234.857,3257.767,3234.803,3244.387,554525.56,6222030.23,0.4177
300,2016/9/30,3240.178,3260.941,3239.036,3253.285,449780.22,5265573.46,0.2743
300,2016/10/10,3265.364,3294.641,3258.958,3293.869,805192.6,8960798.99,1.2475
300,2016/10/11,3296.867,3308.004,3292.878,3306.557,877131.63,8821342.12,0.3852
300,2016/10/12,3299.139,3302.561,3289.753,3300.01,686697.81,7238691.26,-0.198
300,2016/10/13,3299.156,3307.409,3292.397,3302.646,812241.98,7992374.86,0.0799
300,2016/10/14,3298.734,3306.686,3285.729,3305.848,823162.71,8148559.78,0.097
300,2016/10/17,3305.964,3309.01,3271.541,3277.879,861135.09,8819941.89,-0.846
300,2016/10/18,3272.682,3321.332,3272.682,3321.332,1028607.14,10462504.41,1.3256
300,2016/10/19,3323.304,3332.52,3309.831,3316.241,1011677.25,9635444.22,-0.1533
300,2016/10/20,3317.179,3324.903,3312.174,3318.604,792388.71,8248109.53,0.0713
300,2016/10/21,3315.716,3341.56,3309.179,3327.74,1097851.76,10711492.61,0.2753
300,2016/10/24,3332.513,3382.826,3330.967,3367.578,1530143.45,15006300.79,1.1971
300,2016/10/25,3367.475,3373.914,3356.585,3367.455,1111916.93,11057651.29,-0.0037
300,2016/10/26,3365.198,3367.831,3349.574,3354.8,980247.86,10471931.82,-0.3758
300,2016/10/27,3351.46,3352.355,3335.133,3345.695,776298.51,8524101.24,-0.2714
300,2016/10/28,3347.144,3370.749,3337.289,3340.126,931333.09,10479797.14,-0.1665
300,2016/10/31,3332.406,3340.47,3317.328,3336.278,713528.63,8070182.1,-0.1152
300,2016/11/1,3338.71,3359.394,3334.457,3359.052,749381.99,8471768.38,0.6826
300,2016/11/2,3350.71,3356.397,3331.384,3333.352,911971.04,10034899.57,-0.7651
300,2016/11/3,3326.905,3379.989,3324.838,3365.085,1262235.04,13738646.84,0.952
300,2016/11/4,3362.206,3377.639,3348.426,3354.175,1040696.55,11081376.46,-0.3242
300,2016/11/7,3353.444,3362.742,3342.312,3356.592,998779.88,9437087.68,0.0721
300,2016/11/8,3367.697,3383.917,3361.129,3371.118,1031482.82,10513825.61,0.4328
300,2016/11/9,3370.6,3373.096,3322.08,3353.055,1391100.59,14518692.17,-0.5358
300,2016/11/10,3374.906,3403.016,3374.906,3390.612,1347055.35,13327739.96,1.1201
300,2016/11/11,3387.948,3422.672,3382.893,3417.221,1987814.96,19064727,0.7848
300,2016/11/14,3409.224,3452.616,3408.139,3430.248,2132471.05,20835330.86,0.3812
300,2016/11/15,3428.866,3434.922,3415.995,3429.87,1345663.2,13520677.05,-0.011
300,2016/11/16,3432.434,3435.637,3419.244,3429.592,1298085.11,12894459.92,-0.0081
300,2016/11/17,3423.465,3437.669,3412.877,3436.535,1215617.31,12157688.29,0.2024
300,2016/11/18,3437.49,3443.119,3413.27,3417.455,1159512.05,11734560.76,-0.5552
300,2016/11/21,3412.652,3463.142,3412.08,3441.111,1464345.29,14754258.93,0.6922
300,2016/11/22,3443.22,3469.219,3443.22,3468.364,1685234.46,16725066.58,0.792
300,2016/11/23,3473.895,3492.956,3465.764,3474.729,1623885.04,17124711.62,0.1835
300,2016/11/24,3468.807,3508.165,3467.011,3488.74,1457463.01,16507145.35,0.4032
300,2016/11/25,3490.04,3521.303,3463.948,3521.298,1536215.06,16683218.11,0.9332
300,2016/11/28,3538.675,3553.36,3528.32,3535.081,2073754.83,21985976.68,0.3914
300,2016/11/29,3525.901,3583.719,3521.379,3564.04,2369183.56,24832281.63,0.8192
300,2016/11/30,3557.636,3567.069,3527.023,3538.001,1785601.78,19068122.76,-0.7306
300,2016/12/1,3543.956,3575.97,3543.245,3565.036,1801707.61,19963774.3,0.7641
300,2016/12/2,3559.771,3562.55,3516.788,3528.955,1963554.8,20374214.75,-1.0121
300,2016/12/5,3473.688,3496.884,3457.343,3469.407,1808523.55,19017506.17,-1.6874
300,2016/12/6,3466.242,3477.59,3456.807,3459.153,1155290.9,12572775.32,-0.2956
300,2016/12/7,3458.369,3475.747,3445.756,3475.747,1143451.03,11528219.42,0.4797
300,2016/12/8,3481.807,3484.34,3466.512,3470.143,1173839.22,11918850.87,-0.1612
300,2016/12/9,3464.873,3507.928,3461.761,3493.7,1503033.08,15267486.77,0.6788
300,2016/12/12,3489.268,3495.802,3400.793,3409.179,1874677.51,19916354.08,-2.4192
300,2016/12/13,3394.207,3416.215,3370.596,3405.036,1211050.97,12445418.87,-0.1215
300,2016/12/14,3399.411,3412.28,3378.266,3378.945,1240077.44,12618266.94,-0.7662
300,2016/12/15,3363.86,3378.037,3327.143,3340.434,1149606.6,12150781.15,-1.1397
300,2016/12/16,3335.363,3356.292,3330.493,3346.031,907754.22,9811220.68,0.1676
300,2016/12/19,3342.345,3344.858,3324.999,3328.983,816406.78,8609569.38,-0.5095
300,2016/12/20,3328.299,3329.102,3289.268,3309.064,875695.92,8852734.59,-0.5984
300,2016/12/21,3313.745,3342.476,3313.745,3338.536,1082549.95,10620548.52,0.8906
300,2016/12/22,3335.122,3340.363,3322.72,3335.672,922772.49,9256487.76,-0.0858
300,2016/12/23,3333.401,3334.894,3300.884,3307.599,974447.13,9957547.32,-0.8416
300,2016/12/26,3293.224,3322.421,3267.048,3322.401,897939.82,9549321.99,0.4475
300,2016/12/27,3319.206,3330.232,3315.832,3316.385,754863.59,7961713.3,-0.1811
300,2016/12/28,3315.753,3320.547,3293.174,3301.889,690004.37,7175983.96,-0.4371
300,2016/12/29,3297.036,3312.113,3288.096,3297.765,700879.23,7597296.04,-0.1249
300,2016/12/30,3302.599,3313.55,3295.751,3310.081,717441.16,7692136.88,0.3735
300,2017/1/3,3313.953,3345.263,3313.953,3342.227,865678.96,8761276.58,0.9712
300,2017/1/4,3340.558,3369.566,3338.153,3368.312,900508.27,9801435.55,0.7805
300,2017/1/5,3368.34,3373.412,3361.462,3367.789,883363.57,9118933.96,-0.0155
300,2017/1/6,3366.852,3368.871,3346.891,3347.667,874591.14,9107225.67,-0.5975
300,2017/1/9,3345.748,3366.222,3344.347,3363.901,837079.42,8791611.52,0.4849
300,2017/1/10,3361.639,3370.505,3354.088,3358.272,838191.6,8253396.51,-0.1673
300,2017/1/11,3355.801,3366.632,3334.298,3334.495,910714.38,8675045.71,-0.708
300,2017/1/12,3332.686,3343.128,3315.963,3317.624,812391.35,7503188.69,-0.506
300,2017/1/13,3317.963,3338.174,3309.374,3319.912,841805.89,8455610.14,0.069
300,2017/1/16,3314.151,3322.782,3264.207,3319.446,1577791.35,15326252.01,-0.014
300,2017/1/17,3305.6,3327.377,3292.204,3326.356,694533.28,7475450.57,0.2082
300,2017/1/18,3323.339,3350.962,3320.406,3339.365,706232.27,7568067.73,0.3911
300,2017/1/19,3330.952,3346.496,3324.684,3329.289,661598.08,6386970.92,-0.3017
300,2017/1/20,3326.977,3358.412,3326.374,3354.889,653004.62,7083132.43,0.7689
300,2017/1/23,3359.054,3378.739,3355.848,3364.081,755574.98,7649266.02,0.274
300,2017/1/24,3363.137,3371.32,3355.899,3364.451,661942.26,6604965.13,0.011
300,2017/1/25,3361.656,3376.442,3357.218,3375.904,583769.31,6248339.58,0.3404
300,2017/1/26,3378.261,3395.885,3378.261,3387.961,653166.47,6648881.83,0.3571
300,2017/2/3,3390.932,3392.477,3362.565,3364.492,551888.61,5711385.33,-0.6927
300,2017/2/6,3368.108,3381.335,3358.752,3373.205,685213.6,7340813.48,0.259
300,2017/2/7,3371.77,3376.71,3354.625,3365.685,637544.62,6975817.9,-0.2229
300,2017/2/8,3361.781,3383.686,3347.43,3383.288,754028.79,8286973.58,0.523
300,2017/2/9,3381.899,3406.589,3379.787,3396.292,975585.15,10213422.87,0.3844
300,2017/2/10,3398.317,3422.326,3398.03,3413.487,1237687.2,12190858.03,0.5063
300,2017/2/13,3416.917,3439.543,3416.875,3436.275,1201445.38,12533299.88,0.6676
300,2017/2/14,3438.511,3440.675,3424.403,3435.804,948094.65,9853716.54,-0.0137
300,2017/2/15,3435.388,3448.032,3417.081,3421.713,1276433.38,12465317.95,-0.4101
300,2017/2/16,3421.83,3440.933,3418.351,3440.933,1082769.62,10180976.75,0.5617
300,2017/2/17,3443.617,3457.556,3419.614,3421.442,1146000.36,11803312.97,-0.5664
300,2017/2/20,3421.643,3472.604,3421.643,3471.393,1326288.62,13468150.52,1.4599
300,2017/2/21,3475.058,3490.086,3472.017,3482.823,1148420.09,12067542.95,0.3293
300,2017/2/22,3483.201,3489.946,3473.524,3489.757,1028159.94,10923242.58,0.1991
300,2017/2/23,3487.575,3492.962,3460.118,3473.324,995363.3,10655592.25,-0.4709
300,2017/2/24,3468.959,3473.852,3455.251,3473.852,955351.33,9987516.48,0.0152
300,2017/2/27,3471.132,3472.836,3441.394,3446.223,986721.6,10683087.45,-0.7953
300,2017/2/28,3445.027,3460.909,3441.359,3452.81,752152.6,8197930.74,0.1911
300,2017/3/1,3452.206,3472.696,3449.109,3458.438,1032603.54,10931778.13,0.163
300,2017/3/2,3463.483,3468.471,3434.001,3435.096,898980.77,9787618.79,-0.6749
300,2017/3/3,3424.663,3428.882,3412.831,3427.863,809946.52,9000961.88,-0.2106
300,2017/3/6,3427.253,3449.034,3425.904,3446.484,830708.82,9517854.85,0.5432
300,2017/3/7,3446.163,3454.039,3440.057,3453.957,803347.2,9448382.42,0.2168
300,2017/3/8,3452.201,3457.035,3441.258,3448.731,795876.9,8912490.47,-0.1513
300,2017/3/9,3442.895,3443.046,3414.678,3426.944,845703.81,9009004.95,-0.6317
300,2017/3/10,3423.978,3436.239,3423.937,3427.892,700161.99,8216171.49,0.0277
300,2017/3/13,3425.672,3458.098,3412.688,3458.098,916841.24,10848914.09,0.8812
300,2017/3/14,3456.658,3465.392,3448.903,3456.693,770779.63,9531756.41,-0.0406
300,2017/3/15,3452.214,3463.919,3445.268,3463.644,791049.54,9405625.67,0.2011
300,2017/3/16,3472.269,3492.127,3472.269,3481.507,1063339.13,12469557.37,0.5157
300,2017/3/17,3485.311,3488.497,3441.469,3445.805,1037555.6,12236891.86,-1.0255
300,2017/3/20,3449.052,3454.063,3429.825,3449.613,887343.22,10376940.39,0.1105
300,2017/3/21,3449.77,3466.703,3445.642,3466.347,877078.55,11352820.14,0.4851
300,2017/3/22,3450.754,3464.333,3433.499,3450.05,1049358.94,12386564.04,-0.4701
300,2017/3/23,3452.406,3470.816,3435.691,3461.978,943180.62,11581381.37,0.3457
300,2017/3/24,3464.197,3499.318,3461.111,3489.6,1256458.33,14175252.67,0.7979
300,2017/3/27,3488.765,3505.979,3474.521,3478.039,1070153.77,12438801.21,-0.3313
300,2017/3/28,3480.249,3482.292,3461.468,3469.809,841948.2,9749593.88,-0.2366
300,2017/3/29,3472.967,3483.057,3455.553,3465.193,1048517.06,11466346.83,-0.133
300,2017/3/30,3461.616,3467.305,3422.366,3436.758,1163769.22,12208802.16,-0.8206
300,2017/3/31,3434.822,3456.305,3430.82,3456.046,915774.91,10098490.48,0.5612
300,2017/4/5,3476.423,3504.538,3475.149,3503.893,1433990.17,16074298.12,1.3844
300,2017/4/6,3507.988,3517.778,3495.725,3514.047,1367670.04,14522164.42,0.2898
300,2017/4/7,3514.452,3526.815,3506.389,3517.463,1402932.04,14455967.56,0.0972
300,2017/4/10,3519.46,3522.796,3502.083,3505.139,1418873.8,15574783.46,-0.3504
300,2017/4/11,3503.829,3520.132,3466.139,3517.328,1659458.32,18945726.87,0.3477
300,2017/4/12,3514.572,3523.098,3497.999,3509.439,1818245.37,20215457.14,-0.2243
300,2017/4/13,3500.284,3518.439,3496.57,3514.566,1299818.13,13334592.9,0.1461
300,2017/4/14,3516.81,3517.466,3476.947,3486.505,1354740.78,13042538.54,-0.7984
300,2017/4/17,3475.738,3480.57,3453.676,3479.942,1171649.61,12388437.12,-0.1882
300,2017/4/18,3474.889,3489.085,3462.63,3462.743,1109278.23,12679085.34,-0.4942
300,2017/4/19,3452.99,3459.352,3418.514,3445.876,1213492.64,12705036.24,-0.4871
300,2017/4/20,3444.523,3465.609,3440.715,3461.548,1141842.08,13397725.83,0.4548
300,2017/4/21,3461.389,3475.562,3449.542,3466.787,1044191.1,11520883.17,0.1513
300,2017/4/24,3458.228,3458.228,3403.979,3431.259,1146607.91,12277815.43,-1.0248
300,2017/4/25,3427.732,3449.672,3422.652,3440.974,940721.48,10759935.72,0.2831
300,2017/4/26,3440.253,3466.565,3439.151,3445.183,1119400.29,13131657.92,0.1223
300,2017/4/27,3435.102,3449.272,3399.539,3446.72,1232984.25,13461094.78,0.0446
300,2017/4/28,3439.574,3439.904,3417.238,3439.753,1016323.51,11376100.67,-0.2021
300,2017/5/2,3427.917,3436.306,3418.665,3426.577,927974.62,10163585.86,-0.3831
300,2017/5/3,3421.759,3432.225,3403.078,3413.128,916696.24,9785411.91,-0.3925
300,2017/5/4,3404.938,3421.395,3391.277,3404.386,1034820.75,10698595.26,-0.2561
300,2017/5/5,3393.483,3395.453,3366.557,3382.55,1098953.33,11746493.96,-0.6414
300,2017/5/8,3369.108,3374.157,3339.574,3358.813,1237492.87,12688542.65,-0.7017
300,2017/5/9,3342.598,3358.046,3327.59,3352.532,767716.68,8552883.17,-0.187
300,2017/5/10,3350.65,3369.435,3336.003,3337.701,920826.28,10219498.08,-0.4424
300,2017/5/11,3322.946,3359.6,3312.892,3356.646,1092528.9,11157637.91,0.5676
300,2017/5/12,3350.937,3387.268,3349.167,3385.379,933864.66,9752212.46,0.856
300,2017/5/15,3391.588,3406.581,3391.588,3399.194,829776.11,9218333.28,0.4081
300,2017/5/16,3390.925,3428.853,3373.552,3428.649,1052424.16,11281410.32,0.8665
300,2017/5/17,3423.19,3433.97,3408.154,3409.966,997368.37,11055345.18,-0.5449
300,2017/5/18,3387.666,3409.932,3383.935,3398.113,857595.89,8809116.6,-0.3476
300,2017/5/19,3395.232,3405.945,3392.378,3403.849,714735.25,7839708.16,0.1688
300,2017/5/22,3400.588,3424.178,3391.175,3411.239,925395.59,9902112.16,0.2171
300,2017/5/23,3405.025,3434.766,3401.534,3424.194,1169110.33,12676785.6,0.3798
300,2017/5/24,3409.717,3424.167,3383.892,3424.167,835531.61,9262004.55,-0.0008
300,2017/5/25,3414.399,3490.418,3413.225,3485.658,1307216.31,13663402.08,1.7958
300,2017/5/26,3479.621,3498.315,3473.04,3480.435,1032411.53,11258590.74,-0.1498
300,2017/5/31,3495.073,3515.081,3474.922,3492.885,1048297.44,11596872.53,0.3577
300,2017/6/1,3485.222,3499.814,3476.428,3497.738,1031277.24,11608876.62,0.1389
300,2017/6/2,3491.589,3498.119,3470.202,3486.507,826680.1,9285074.72,-0.3211
300,2017/6/5,3480.169,3484.124,3462.314,3468.754,797381.52,8560946.75,-0.5092
300,2017/6/6,3464.377,3492.882,3460.453,3492.882,640893.88,7786879.37,0.6956
300,2017/6/7,3493.885,3537.095,3491.133,3533.872,1044199.68,12418928.85,1.1735
300,2017/6/8,3531.242,3562.272,3528.179,3560.979,902249.05,11203561.97,0.7671
300,2017/6/9,3561.241,3590.887,3560.634,3576.17,1011882.65,12170058.67,0.4266
300,2017/6/12,3570.219,3603.69,3565.901,3574.389,903811.67,11769080.22,-0.0498
300,2017/6/13,3569.159,3584.409,3559.213,3582.267,751771.38,9422308.48,0.2204
300,2017/6/14,3571.248,3571.248,3530.274,3535.299,838107.83,10610531.99,-1.3111
300,2017/6/15,3530.747,3542.28,3508.946,3528.793,826325.35,10605390.11,-0.184
300,2017/6/16,3522.975,3536.14,3514.389,3518.761,764527.07,9146228.64,-0.2843
300,2017/6/19,3520.06,3554.91,3520.06,3553.665,797971.41,9857235.83,0.9919
300,2017/6/20,3560.787,3563.696,3539.515,3546.494,805095.59,9818759.55,-0.2018
300,2017/6/21,3567.126,3587.986,3545.567,3587.955,878598.24,11714779.71,1.1691
300,2017/6/22,3583.558,3635.527,3581.338,3590.343,1355269.87,16941880.34,0.0666
300,2017/6/23,3583.436,3623.235,3569.323,3622.883,1051291.34,13397511.18,0.9063
300,2017/6/26,3627.021,3671.944,3627.021,3668.092,1346379.95,17073684.2,1.2479
300,2017/6/27,3665.578,3676.533,3648.764,3674.715,975587.02,12305723.17,0.1806
300,2017/6/28,3664.163,3672.189,3644.027,3646.167,979208.58,12446594.71,-0.7769
300,2017/6/29,3649.253,3669.135,3644.733,3668.828,855894.98,11184726.69,0.6215
300,2017/6/30,3654.735,3669.758,3646.227,3666.798,815100.28,10245998.2,-0.0553
300,2017/7/3,3667.232,3667.596,3633.783,3650.846,888208.6,11521468.79,-0.435
300,2017/7/4,3646.828,3646.846,3611.691,3619.984,950714.13,12535041.76,-0.8453
300,2017/7/5,3611.898,3660.729,3610.459,3659.68,882324.25,12035156.54,1.0966
300,2017/7/6,3654.558,3666.775,3629.56,3660.097,1023792.45,13283712.68,0.0114
300,2017/7/7,3647.642,3657.113,3631.87,3655.929,1037354.97,12346539.26,-0.1139
300,2017/7/10,3647.938,3667.846,3641.528,3653.687,1205919.1,14103462.65,-0.0613
300,2017/7/11,3646.878,3701.209,3645.995,3670.809,1187608.26,14508436.33,0.4686
300,2017/7/12,3672.633,3691.581,3640.589,3658.824,1222877.92,14349459.91,-0.3265
300,2017/7/13,3656.35,3690.483,3652.566,3686.921,1256695.49,14638867.96,0.7679
300,2017/7/14,3682.615,3703.094,3672.743,3703.094,1055140.05,12102144.89,0.4387
300,2017/7/17,3700.618,3716.47,3621.365,3663.558,1788216,19621725.38,-1.0676
300,2017/7/18,3648.494,3667.541,3622.041,3667.181,1246220.56,14147228.4,0.0989
300,2017/7/19,3660.867,3731.047,3658.204,3729.747,1824777.87,19839245.17,1.7061
300,2017/7/20,3725.144,3750.194,3723.069,3747.884,1424100.39,16926714.99,0.4863
300,2017/7/21,3738.185,3751.695,3722.066,3728.598,1179412.26,14143263.3,-0.5146
300,2017/7/24,3724.378,3755.19,3719.849,3743.469,1348687.22,15470187.47,0.3988
300,2017/7/25,3742.641,3752.156,3713.277,3719.559,1216720.59,13353165.62,-0.6387
300,2017/7/26,3722.876,3738.532,3684.182,3705.388,1363252.1,14651800.49,-0.381
